vid,uid,s_min,s_sec,a_obj,split,label
59nkrk-av0w,59nkrk-av0w_310000_320000,5,10,woman_boy_girl,train,v2
59nkrk-av0w,59nkrk-av0w_320000_330000,5,20,woman_boy_girl,train,v2
59nkrk-av0w,59nkrk-av0w_454000_464000,7,34,man,train,v2
59nkrk-av0w,59nkrk-av0w_465000_475000,7,45,man,train,v2
59nkrk-av0w,59nkrk-av0w_475000_485000,7,55,man,train,v2
59nvQ4oddok,59nvQ4oddok_35000_45000,0,35,sorna,train,v2
59nvQ4oddok,59nvQ4oddok_75000_85000,1,15,sorna,train,v2
5a_LPLNtBQs,5a_LPLNtBQs_0_5000,0,0,saw,train,v1s
5a019Ilbr-U,5a019Ilbr-U_0_5000,0,0,violin,train,v1s
5aA1-3lnJqk,5aA1-3lnJqk_0_5000,0,0,cat,train,v1s
5ALk948jfvw,5ALk948jfvw_1000_6000,0,1,gun,train,v1s
5AmXwiaO-qo,5AmXwiaO-qo_10000_20000,0,10,gun,train,v2
5B0vOqiBItI,5B0vOqiBItI_0_5000,0,0,man,train,v1s
5B7bv_Q8JVA,5B7bv_Q8JVA_0_5000,0,0,guitar,train,v1s
5bb6T2FB0Vo,5bb6T2FB0Vo_30000_40000,0,30,harp,train,v2
5bcWho62nOw,5bcWho62nOw_0_5000,0,0,man,train,v1s
5bJagj3V6Lo,5bJagj3V6Lo_0_5000,0,0,tabla,test,v1s
5bnnqQYFVws,5bnnqQYFVws_0_5000,0,0,tabla,train,v1s
5briopN06L8,5briopN06L8_0_5000,0,0,piano,train,v1s
5Bsk3rdszgE,5Bsk3rdszgE_2000_7000,0,2,man,val,v1s
5bTE5fbxDsc,5bTE5fbxDsc_0_5000,0,0,ukulele,train,v1s
5C58IGwUCFY,5C58IGwUCFY_0_5000,0,0,woman,train,v1s
5C7OCirNAe4,5C7OCirNAe4_15000_25000,0,15,man_motorcycle,train,v2
5C7OCirNAe4,5C7OCirNAe4_36000_46000,0,36,man,train,v2
5C7OCirNAe4,5C7OCirNAe4_246000_256000,4,6,motorcycle,train,v2
5C8bjq3exSc,5C8bjq3exSc_0_5000,0,0,guitar,train,v1s
5Co4LM7aZM8,5Co4LM7aZM8_0_5000,0,0,guitar,train,v1s
5CPCQ_mLxJk,5CPCQ_mLxJk_0_5000,0,0,car,train,v1s
5cRExGLxfrU,5cRExGLxfrU_2000_7000,0,2,man,train,v1s
5csYYtS7Pck,5csYYtS7Pck_0_5000,0,0,dog,test,v1s
5cTPQn6VMHU,5cTPQn6VMHU_32000_42000,0,32,pig,train,v2
5cxMHAETn-E,5cxMHAETn-E_0_5000,0,0,emergency-car,test,v1s
5DcQA-fT6HA,5DcQA-fT6HA_701000_711000,11,41,truck_car,test,v2
5DcQA-fT6HA,5DcQA-fT6HA_1812000_1822000,30,12,truck_car,test,v2
5DcQA-fT6HA,5DcQA-fT6HA_3323000_3333000,55,23,truck_car,test,v2
5DcQA-fT6HA,5DcQA-fT6HA_3974000_3984000,66,14,truck_car,test,v2
5DoQCRGIyeM,5DoQCRGIyeM_5000_15000,0,5,piano,train,v2
5DoQCRGIyeM,5DoQCRGIyeM_145000_155000,2,25,piano,train,v2
5dQEPN2HJlQ,5dQEPN2HJlQ_0_5000,0,0,woman,train,v1s
5DUr6hRIsh0,5DUr6hRIsh0_0_5000,0,0,guitar,train,v1s
5E1VqgcqlSQ,5E1VqgcqlSQ_5000_15000,0,5,donkey,train,v2
5E3dC4ph7GU,5E3dC4ph7GU_0_5000,0,0,guitar,val,v1s
5e6oOAczGeI,5e6oOAczGeI_0_5000,0,0,guitar,train,v1s
5EaP0BoD7Uk,5EaP0BoD7Uk_11000_21000,0,11,pipa,test,v2
5ed5055CkmQ,5ed5055CkmQ_4000_9000,0,4,piano,train,v1s
5EENvIhhAF4,5EENvIhhAF4_71000_81000,1,11,woman_man_clipper,val,v2
5EG5PtmbsR0,5EG5PtmbsR0_30000_40000,0,30,airplane,train,v2
5EG5PtmbsR0,5EG5PtmbsR0_37000_47000,0,37,airplane,train,v2
5eI4R5Tg-Gs,5eI4R5Tg-Gs_5000_10000,0,5,helicopter,test,v1s
5EItomk0Nv0,5EItomk0Nv0_0_5000,0,0,car,train,v1s
5EkgOiOGytY,5EkgOiOGytY_0_5000,0,0,man,train,v1s
5Ekh5H-aBkA,5Ekh5H-aBkA_5000_10000,0,5,man,train,v1s
5EllFCrnSYc,5EllFCrnSYc_42000_52000,0,42,woman_boy,train,v2
5EllFCrnSYc,5EllFCrnSYc_54000_64000,0,54,woman_boy,train,v2
5EllFCrnSYc,5EllFCrnSYc_66000_76000,1,6,woman,train,v2
5EllFCrnSYc,5EllFCrnSYc_80000_90000,1,20,woman_boy,train,v2
5EllFCrnSYc,5EllFCrnSYc_260000_270000,4,20,woman,train,v2
5EllFCrnSYc,5EllFCrnSYc_450000_460000,7,30,woman_girl,train,v2
5EllFCrnSYc,5EllFCrnSYc_495000_505000,8,15,girl,train,v2
5EllFCrnSYc,5EllFCrnSYc_505000_515000,8,25,girl,train,v2
5EllFCrnSYc,5EllFCrnSYc_520000_530000,8,40,girl,train,v2
5EllFCrnSYc,5EllFCrnSYc_619000_629000,10,19,woman,train,v2
5eu8XKs-H-M,5eu8XKs-H-M_5000_10000,0,5,dog,train,v1s
5EW4tgQCOjk,5EW4tgQCOjk_0_5000,0,0,man,train,v1s
5F3K1zjINMo,5F3K1zjINMo_0_5000,0,0,violin,train,v1s
5FcN5kBXAiw,5FcN5kBXAiw_0_5000,0,0,wolf,train,v1s
5FdTDVqH-9U,5FdTDVqH-9U_0_5000,0,0,emergency-car,train,v1s
5FpnDLUT3CQ,5FpnDLUT3CQ_5000_10000,0,5,piano,train,v1s
5FTHNfV1zFw,5FTHNfV1zFw_0_5000,0,0,guitar,train,v1s
5FYG_Wtet7U,5FYG_Wtet7U_4000_14000,0,4,handpan,train,v2
5FYG_Wtet7U,5FYG_Wtet7U_20000_30000,0,20,handpan_guitar_violin,train,v2
5FYG_Wtet7U,5FYG_Wtet7U_50000_60000,0,50,handpan_guitar_violin,train,v2
5FYG_Wtet7U,5FYG_Wtet7U_93000_103000,1,33,handpan_guitar_violin,train,v2
5FYG_Wtet7U,5FYG_Wtet7U_120000_130000,2,0,handpan_guitar_violin,train,v2
5FYG_Wtet7U,5FYG_Wtet7U_150000_160000,2,30,handpan_guitar_violin,train,v2
5FYG_Wtet7U,5FYG_Wtet7U_160000_170000,2,40,handpan_guitar_violin,train,v2
5FYG_Wtet7U,5FYG_Wtet7U_194000_204000,3,14,handpan_guitar_violin,train,v2
5FYG_Wtet7U,5FYG_Wtet7U_250000_260000,4,10,handpan_guitar_violin,train,v2
5FYG_Wtet7U,5FYG_Wtet7U_265000_275000,4,25,handpan_guitar_violin,train,v2
5gcqJAGZoVs,5gcqJAGZoVs_0_5000,0,0,guitar,train,v1s
5Gfo6-6URMI,5Gfo6-6URMI_14000_24000,0,14,trombone,train,v2
5gloCur-2lo,5gloCur-2lo_0_5000,0,0,man,test,v1s
5gRTZ8Wuy0s,5gRTZ8Wuy0s_5000_10000,0,5,gun,train,v1s
5GXbpFGSZ7I,5GXbpFGSZ7I_0_5000,0,0,helicopter,train,v1s
5GYDj7tl2Gs,5GYDj7tl2Gs_0_5000,0,0,violin,train,v1s
5hdgmE2QF9w,5hdgmE2QF9w_5000_10000,0,5,bird,train,v1s
5hdXdzf9Ojs,5hdXdzf9Ojs_5000_10000,0,5,man,val,v1s
5HEXLybrx74,5HEXLybrx74_0_5000,0,0,man,train,v1s
5hoASlZuPeQ,5hoASlZuPeQ_5000_10000,0,5,dog,train,v1s
5hSYne-34xY,5hSYne-34xY_0_5000,0,0,man,train,v1s
5hV3mKoOgh8,5hV3mKoOgh8_5000_10000,0,5,bird,train,v1s
5i4HP0_cszg,5i4HP0_cszg_4000_9000,0,4,violin,test,v1s
5idaQec5hoA,5idaQec5hoA_3000_8000,0,3,baby,train,v1s
5IM-GZ9Oa4U,5IM-GZ9Oa4U_0_5000,0,0,cat,val,v1s
5ItLZIOI-Y8,5ItLZIOI-Y8_0_5000,0,0,guitar,train,v1s
5IU4puYETJ0,5IU4puYETJ0_0_5000,0,0,man,test,v1s
5j2qenQrKgM,5j2qenQrKgM_2000_7000,0,2,guitar,train,v1s
5j3E3xqciDY,5j3E3xqciDY_8000_18000,0,8,saxophone,train,v2
5jdY5o-xXQ4,5jdY5o-xXQ4_0_5000,0,0,ukulele,train,v1s
5jI6Hrxo4ZE,5jI6Hrxo4ZE_0_5000,0,0,woman,test,v1s
5jJenKOKA_Y,5jJenKOKA_Y_0_10000,0,0,train,train,v2
5jJenKOKA_Y,5jJenKOKA_Y_30000_40000,0,30,train,train,v2
5jJenKOKA_Y,5jJenKOKA_Y_43000_53000,0,43,train,train,v2
5jJenKOKA_Y,5jJenKOKA_Y_60000_70000,1,0,train,train,v2
5jJenKOKA_Y,5jJenKOKA_Y_89000_99000,1,29,train,train,v2
5jjXzqnvVls,5jjXzqnvVls_2000_7000,0,2,man,train,v1s
5kbx02R8_Lg,5kbx02R8_Lg_0_5000,0,0,lion,train,v1s
5Kl-upw_UME,5Kl-upw_UME_0_5000,0,0,guitar,train,v1s
5KpVNqZC6T8,5KpVNqZC6T8_0_5000,0,0,tabla,train,v1s
5kUXjphzr7U,5kUXjphzr7U_0_5000,0,0,saw,train,v1s
5L48ZaGOi8Y,5L48ZaGOi8Y_0_5000,0,0,woman,val,v1s
5LfpJzVzGHo,5LfpJzVzGHo_30000_40000,0,30,tiger,test,v2
5lmG4QaXfMI,5lmG4QaXfMI_2000_7000,0,2,guitar,test,v1s
5LnImQsyj3E,5LnImQsyj3E_1000_11000,0,1,goose,val,v2
5LnImQsyj3E,5LnImQsyj3E_12000_22000,0,12,goose,val,v2
5lS4iiz_H7k,5lS4iiz_H7k_5000_15000,0,5,piano,train,v2
5lS4iiz_H7k,5lS4iiz_H7k_40000_50000,0,40,piano,train,v2
5lS4iiz_H7k,5lS4iiz_H7k_65000_75000,1,5,piano,train,v2
5lS4iiz_H7k,5lS4iiz_H7k_200000_210000,3,20,piano,train,v2
5lS4iiz_H7k,5lS4iiz_H7k_260000_270000,4,20,piano,train,v2
5LtJ9sgHdfw,5LtJ9sgHdfw_0_10000,0,0,donkey,test,v2
5lvFivyFzcY,5lvFivyFzcY_0_5000,0,0,woman,train,v1s
5lxhhJJBIXo,5lxhhJJBIXo_1000_6000,0,1,man,train,v1s
5mj2JhPAUBg,5mj2JhPAUBg_38000_48000,0,38,handpan,train,v2
5mj2JhPAUBg,5mj2JhPAUBg_130000_140000,2,10,handpan,train,v2
5mj2JhPAUBg,5mj2JhPAUBg_180000_190000,3,0,handpan,train,v2
5mj2JhPAUBg,5mj2JhPAUBg_260000_270000,4,20,handpan,train,v2
5mj2JhPAUBg,5mj2JhPAUBg_360000_370000,6,0,handpan,train,v2
5MrphAP2pbU,5MrphAP2pbU_1000_6000,0,1,emergency-car,val,v1s
5mruj9lO0lw,5mruj9lO0lw_4000_9000,0,4,violin,test,v1s
5mSmtv4bGiQ,5mSmtv4bGiQ_1000_6000,0,1,cat,train,v1s
5MWqO06RjI4_0,5MWqO06RjI4_0,0,0,violin,train,v1m
5mZNntaYEZA,5mZNntaYEZA_4000_9000,0,4,man,train,v1s
5mZOFgqvHXM,5mZOFgqvHXM_0_5000,0,0,guitar,val,v1s
5nAvo9b2_SY,5nAvo9b2_SY_0_5000,0,0,dog,train,v1s
5nCVaazCHaA,5nCVaazCHaA_0_5000,0,0,keyboard,train,v1s
5nD0IZutR4o,5nD0IZutR4o_0_5000,0,0,ukulele,train,v1s
5nGZKTStb_Q,5nGZKTStb_Q_0_5000,0,0,cat,train,v1s
5NKfOLgdOgw,5NKfOLgdOgw_4000_9000,0,4,man,train,v1s
5NmZFSl1imo,5NmZFSl1imo_0_5000,0,0,woman,test,v1s
5NQILzmGTNY,5NQILzmGTNY_0_5000,0,0,man,val,v1s
5NReawzZDnE,5NReawzZDnE_0_5000,0,0,man,train,v1s
5o-s547x2e8,5o-s547x2e8_5000_10000,0,5,helicopter,train,v1s
5o5Nzcaddg4,5o5Nzcaddg4_0_5000,0,0,woman,test,v1s
5o5XSPv9N1U,5o5XSPv9N1U_0_5000,0,0,gun,val,v1s
5oCU7_p8_-k,5oCU7_p8_-k_5000_10000,0,5,woman,train,v1s
5OEvBmTRsEE,5OEvBmTRsEE_0_5000,0,0,dog,test,v1s
5OfGgKjcfdY,5OfGgKjcfdY_28000_38000,0,28,woman,train,v2
5OfGgKjcfdY,5OfGgKjcfdY_70000_80000,1,10,woman_hair-dryer,train,v2
5oftr9sLLNs,5oftr9sLLNs_2000_7000,0,2,gun,train,v1s
5OGUvwQxWtw,5OGUvwQxWtw_0_5000,0,0,helicopter,test,v1s
5OHhv_51NPg,5OHhv_51NPg_5000_10000,0,5,emergency-car,train,v1s
5OjbMgvwJCg,5OjbMgvwJCg_0_5000,0,0,dog,train,v1s
5OlP_L5hD5o,5OlP_L5hD5o_5000_10000,0,5,bus,train,v1s
5oMedBATEQU,5oMedBATEQU_0_10000,0,0,woman,train,v2
5Ooov69JcIg,5Ooov69JcIg_1000_6000,0,1,woman,train,v1s
5oQRA7tEVfI,5oQRA7tEVfI_10000_20000,0,10,drum_guitar,test,v2
5oQRA7tEVfI,5oQRA7tEVfI_30000_40000,0,30,woman_guitar_drum,test,v2
5oQRA7tEVfI,5oQRA7tEVfI_70000_80000,1,10,drum_guitar_woman,test,v2
5otuWD5-Zhc,5otuWD5-Zhc_120000_130000,2,0,bell,train,v2
5oyJb-UZKjQ,5oyJb-UZKjQ_2000_7000,0,2,man,train,v1s
5oZ9xLbuU5o,5oZ9xLbuU5o_3000_8000,0,3,car,val,v1s
5ozIHcsN2RE,5ozIHcsN2RE_0_5000,0,0,guitar,train,v1s
5pDbUFv5cJw,5pDbUFv5cJw_0_5000,0,0,man,train,v1s
5Pf3LeEvgBc,5Pf3LeEvgBc_0_5000,0,0,guitar,train,v1s
5pi2ioz_Nss,5pi2ioz_Nss_0_10000,0,0,bird,test,v2
5pi2ioz_Nss,5pi2ioz_Nss_69000_79000,1,9,bird,test,v2
5pncSb7fxEQ,5pncSb7fxEQ_0_5000,0,0,cat,train,v1s
5pUuCc12DH8,5pUuCc12DH8_0_5000,0,0,guitar,val,v1s
5QbjG8653B0,5QbjG8653B0_0_5000,0,0,violin,val,v1s
5qVc9y3TNnY,5qVc9y3TNnY_3000_8000,0,3,woman,train,v1s
5qwzyNzr3bI,5qwzyNzr3bI_5000_10000,0,5,woman,train,v1s
5R4VDCfvRsw,5R4VDCfvRsw_5000_10000,0,5,man,train,v1s
5rf4LGT_GMg,5rf4LGT_GMg_6000_16000,0,6,lion,val,v2
5rf4LGT_GMg,5rf4LGT_GMg_20000_30000,0,20,lion,val,v2
5RIdCKaptnA,5RIdCKaptnA_1000_6000,0,1,man,train,v1s
5RiwMAGHteQ,5RiwMAGHteQ_5000_10000,0,5,car,train,v1s
5rjG55gaRxg,5rjG55gaRxg_20000_30000,0,20,piano,val,v2
5RNE5OyxV4k,5RNE5OyxV4k_0_5000,0,0,piano,val,v1s
5rQzpw4J7ss,5rQzpw4J7ss_0_5000,0,0,marimba,train,v1s
5RSaBoDl_9k,5RSaBoDl_9k_0_5000,0,0,man,train,v1s
5RUpcMdoEKI,5RUpcMdoEKI_0_5000,0,0,guitar,train,v1s
5s_QxqlevL8,5s_QxqlevL8_5000_10000,0,5,woman,train,v1s
5sDO3ekJ_Ao,5sDO3ekJ_Ao_5000_10000,0,5,woman,train,v1s
5ShauZRCBj4,5ShauZRCBj4_50000_60000,0,50,tuba,train,v2
5Sl1xAoUQ10,5Sl1xAoUQ10_0_5000,0,0,woman,train,v1s
5sNjLf4Vnp4,5sNjLf4Vnp4_23000_33000,0,23,piano_woman_guitar,train,v2
5sNjLf4Vnp4,5sNjLf4Vnp4_80000_90000,1,20,woman_piano_guitar,train,v2
5sNjLf4Vnp4,5sNjLf4Vnp4_130000_140000,2,10,woman_piano_drum_guitar,train,v2
5SSH6_7yo0g,5SSH6_7yo0g_2000_7000,0,2,woman,train,v1s
5SVpG8o3sQU,5SVpG8o3sQU_4000_9000,0,4,mower,train,v1s
5tFkQU7swk0,5tFkQU7swk0_78000_88000,1,18,guitar_man,train,v2
5Tgjt1xDoGc,5Tgjt1xDoGc_0_5000,0,0,violin,train,v1s
5thtp4tT-xs,5thtp4tT-xs_5000_10000,0,5,woman,train,v1s
5ts3DbwbcLc,5ts3DbwbcLc_0_5000,0,0,guitar,test,v1s
5TSVUTwVBOY,5TSVUTwVBOY_3000_8000,0,3,woman,val,v1s
5U2ZiMVHMxg,5U2ZiMVHMxg_200000_210000,3,20,vacuum-cleaner,train,v2
5Uc9Vx-dNKA,5Uc9Vx-dNKA_0_5000,0,0,guitar,train,v1s
5uDmLz3Zs1I,5uDmLz3Zs1I_0_5000,0,0,violin,val,v1s
5uoAzMT4ZxQ,5uoAzMT4ZxQ_0_5000,0,0,violin,train,v1s
5upsUxs414Q,5upsUxs414Q_5000_10000,0,5,car,train,v1s
5uS2vZJ79hA,5uS2vZJ79hA_0_5000,0,0,woman,train,v1s
5usK_3X2sWE,5usK_3X2sWE_0_5000,0,0,man,train,v1s
5uTW7R6AxUE,5uTW7R6AxUE_0_5000,0,0,piano,train,v1s
5UZF3bGoZpM,5UZF3bGoZpM_0_5000,0,0,guitar,val,v1s
5V9Wtpt_SzY,5V9Wtpt_SzY_145000_155000,2,25,piano_man,train,v2
5V9Wtpt_SzY,5V9Wtpt_SzY_164000_174000,2,44,man,train,v2
5VBZVkVKKuY,5VBZVkVKKuY_0_5000,0,0,guitar,test,v1s
5vlP7iCnWt4,5vlP7iCnWt4_52000_62000,0,52,clock_man,train,v2
5WD6iy-rWvU,5WD6iy-rWvU_0_5000,0,0,violin,train,v1s
5WnIbPn16Ek,5WnIbPn16Ek_2000_7000,0,2,gun,test,v1s
5WnOB0zr8lw,5WnOB0zr8lw_3000_8000,0,3,man,train,v1s
5wSDNuBqrWw,5wSDNuBqrWw_30000_40000,0,30,piano,train,v2
5wSDNuBqrWw,5wSDNuBqrWw_60000_70000,1,0,piano,train,v2
5WxaOgYxicc,5WxaOgYxicc_51000_61000,0,51,utv,val,v2
5xbsjMpkWAk,5xbsjMpkWAk_4000_9000,0,4,ukulele,train,v1s
5XJCM4-UJtE,5XJCM4-UJtE_3000_8000,0,3,man,train,v1s
5xKYPgCaSoI,5xKYPgCaSoI_0_5000,0,0,emergency-car,train,v1s
5xOhn5QpvdE,5xOhn5QpvdE_0_5000,0,0,lion,train,v1s
5Xr5LN-179s,5Xr5LN-179s_1000_6000,0,1,man,train,v1s
5XrPzlRLnBI,5XrPzlRLnBI_0_5000,0,0,helicopter,train,v1s
5Ye1hx2Kltg,5Ye1hx2Kltg_5000_10000,0,5,marimba,val,v1s
5YLQapaxA8o,5YLQapaxA8o_31000_41000,0,31,tuba,train,v2
5YLQapaxA8o,5YLQapaxA8o_80000_90000,1,20,tuba,train,v2
5yo90PoKOT8,5yo90PoKOT8_4000_9000,0,4,dog,train,v1s
5yPuU1le594,5yPuU1le594_4000_9000,0,4,dog,train,v1s
5YUS9FOiIBs,5YUS9FOiIBs_16000_26000,0,16,trombone,train,v2
5yvqmfHO-xg,5yvqmfHO-xg_0_5000,0,0,guitar,train,v1s
5z3NWWlqKEA,5z3NWWlqKEA_10000_20000,0,10,guitar_man,val,v2
5z3NWWlqKEA,5z3NWWlqKEA_68000_78000,1,8,guitar_man,val,v2
5zSPUfVm32A,5zSPUfVm32A_2000_7000,0,2,saw,train,v1s
5ztaUkBZ1XY,5ztaUkBZ1XY_0_5000,0,0,man,train,v1s
5ZtB9FnUIZs,5ZtB9FnUIZs_0_5000,0,0,lion,val,v1s
6_hSHwFewWA,6_hSHwFewWA_0_5000,0,0,man,val,v1s
6_Tuq57GA3c,6_Tuq57GA3c_0_5000,0,0,man,train,v1s
6-gC8pWIn6k,6-gC8pWIn6k_5000_10000,0,5,man,val,v1s
6-tqMSNhbrs,6-tqMSNhbrs_5000_10000,0,5,cat,train,v1s
60U-HN7K6-w,60U-HN7K6-w_0_5000,0,0,violin,train,v1s
60YyjVGWqb8,60YyjVGWqb8_0_5000,0,0,woman,train,v1s
610TuLNPepE,610TuLNPepE_0_5000,0,0,saw,train,v1s
61IgT8GXMcE,61IgT8GXMcE_2000_7000,0,2,man,train,v1s
61rHJ_RSy5o,61rHJ_RSy5o_0_5000,0,0,woman,train,v1s
621RqifOlNo,621RqifOlNo_0_5000,0,0,marimba,train,v1s
628ka35KhH4,628ka35KhH4_0_5000,0,0,horse,val,v1s
63oKr50vbh0,63oKr50vbh0_0_5000,0,0,violin,train,v1s
63udpxlsx5I,63udpxlsx5I_0_5000,0,0,violin,train,v1s
63Yp1mEiLwU,63Yp1mEiLwU_0_5000,0,0,dog,train,v1s
64epE-m1-ns,64epE-m1-ns_0_5000,0,0,man,train,v1s
64fMq6IOFNg,64fMq6IOFNg_0_5000,0,0,bird,test,v1s
64Ntlzea1GY,64Ntlzea1GY_25000_35000,0,25,sorna,train,v2
64zPbHPyiwE,64zPbHPyiwE_0_5000,0,0,man,test,v1s
65RSSp0sA98,65RSSp0sA98_0_5000,0,0,marimba,train,v1s
66_YKlaJzLc,66_YKlaJzLc_3000_8000,0,3,keyboard,val,v1s
66-n0kgMDfM,66-n0kgMDfM_0_5000,0,0,saw,train,v1s
660FUDNnYy4,660FUDNnYy4_0_5000,0,0,man,train,v1s
66ATwgFqM-U,66ATwgFqM-U_0_10000,0,0,bell,train,v2
66Nv3tou3aA,66Nv3tou3aA_0_5000,0,0,guitar,test,v1s
66qlsfRxqEY,66qlsfRxqEY_0_5000,0,0,guitar,train,v1s
66Sl9ixB_5U,66Sl9ixB_5U_0_5000,0,0,helicopter,train,v1s
66WeMS9xniE,66WeMS9xniE_0_5000,0,0,man,train,v1s
66YsUAZ3eAU,66YsUAZ3eAU_2000_7000,0,2,woman,train,v1s
67MlqD0TGrk,67MlqD0TGrk_5000_10000,0,5,woman,train,v1s
67u1JT6ZFAM,67u1JT6ZFAM_0_5000,0,0,man,train,v1s
67uP2_5Pux0,67uP2_5Pux0_4000_9000,0,4,emergency-car,train,v1s
67xvshvD7xQ,67xvshvD7xQ_3000_8000,0,3,woman,train,v1s
67yYlKfBMTw,67yYlKfBMTw_0_5000,0,0,dog,train,v1s
68Mm2Nc-W4w,68Mm2Nc-W4w_50000_60000,0,50,girl_guitar,train,v2
68Mm2Nc-W4w,68Mm2Nc-W4w_80000_90000,1,20,girl_guitar,train,v2
697y9q8LPMY,697y9q8LPMY_0_5000,0,0,tabla,train,v1s
6985M7cEWSE,6985M7cEWSE_0_10000,0,0,wolf,train,v2
6985M7cEWSE,6985M7cEWSE_45000_55000,0,45,wolf,train,v2
69b8X7jqjXQ,69b8X7jqjXQ_5000_10000,0,5,cat,train,v1s
69pGYTYSEug,69pGYTYSEug_0_5000,0,0,marimba,train,v1s
69qytzvoJgU,69qytzvoJgU_3000_8000,0,3,ukulele,val,v1s
69T2FoZyCl8,69T2FoZyCl8_5000_10000,0,5,man,train,v1s
69TxkFe37-c,69TxkFe37-c_2000_7000,0,2,woman,train,v1s
6A0dHHhzk30,6A0dHHhzk30_33000_43000,0,33,man,train,v2
6A0dHHhzk30,6A0dHHhzk30_85000_95000,1,25,man_sitar,train,v2
6A0dHHhzk30,6A0dHHhzk30_121000_131000,2,1,man_sitar,train,v2
6A0dHHhzk30,6A0dHHhzk30_255000_265000,4,15,man,train,v2
6acwJ0kOvRY,6acwJ0kOvRY_0_5000,0,0,man,val,v1s
6aeLYISKUw8,6aeLYISKUw8_50000_60000,0,50,vacuum-cleaner,train,v2
6aeTi0zVhEE,6aeTi0zVhEE_0_5000,0,0,cat,train,v1s
6AO6Ed_WkvM,6AO6Ed_WkvM_12000_22000,0,12,missile-rocket,train,v2
6aqqlfih3lA,6aqqlfih3lA_0_5000,0,0,woman,train,v1s
6AUEPiLZ-h8,6AUEPiLZ-h8_5000_10000,0,5,emergency-car,val,v1s
6aV6c8mY0lg,6aV6c8mY0lg_5000_10000,0,5,saw,train,v1s
6b0TNyfL1dg,6b0TNyfL1dg_5000_10000,0,5,saw,train,v1s
6BoESZbG9HU,6BoESZbG9HU_140000_150000,2,20,vacuum-cleaner,train,v2
6bshsuLS6wA,6bshsuLS6wA_2000_7000,0,2,man,train,v1s
6bUqODBZbis,6bUqODBZbis_0_10000,0,0,marimba,train,v2
6BXR7JlTiBQ,6BXR7JlTiBQ_1000_6000,0,1,wolf,val,v1s
6BYlJtI3UVU,6BYlJtI3UVU_0_5000,0,0,helicopter,train,v1s
6C_pRHzw9CA,6C_pRHzw9CA_0_5000,0,0,guitar,train,v1s
6C4n9GOYy5E,6C4n9GOYy5E_5000_10000,0,5,woman,train,v1s
6catNT25RrU,6catNT25RrU_0_5000,0,0,man,train,v1s
6cL4EnBxGXw,6cL4EnBxGXw_0_5000,0,0,horse,train,v1s
6CT4pxtUClE,6CT4pxtUClE_0_5000,0,0,woman,test,v1s
6CuRXld5OWU,6CuRXld5OWU_0_5000,0,0,guitar,train,v1s
6D-xqwSIYR4,6D-xqwSIYR4_0_5000,0,0,woman,test,v1s
6d7aULxnMVY,6d7aULxnMVY_2000_7000,0,2,car,val,v1s
6Da7J-2FbmE,6Da7J-2FbmE_0_5000,0,0,violin,test,v1s
6dgTnGDYiZc,6dgTnGDYiZc_0_5000,0,0,cat,train,v1s
6dKEfdTq_Tw,6dKEfdTq_Tw_0_5000,0,0,violin,train,v1s
6DR8dA9TDOc_0,6DR8dA9TDOc_0,0,0,marimba,train,v1m
6DR8dA9TDOc_1,6DR8dA9TDOc_1,0,0,marimba_piano,train,v1m
6EckDSXOPyw,6EckDSXOPyw_0_5000,0,0,woman,test,v1s
6EfT5x56jy0,6EfT5x56jy0_0_5000,0,0,marimba,train,v1s
6eh95tGfiEc,6eh95tGfiEc_0_5000,0,0,violin,val,v1s
6EMNA1S6AdA,6EMNA1S6AdA_2000_7000,0,2,car,train,v1s
6f9qVGJcDPc,6f9qVGJcDPc_5000_10000,0,5,emergency-car,train,v1s
6FfrD8FTubY,6FfrD8FTubY_5000_10000,0,5,violin,train,v1s
6fo1MiQB-wM,6fo1MiQB-wM_2000_7000,0,2,man,train,v1s
6G11Ve9d1MQ,6G11Ve9d1MQ_5000_10000,0,5,cat,train,v1s
6G5H81qDvW4,6G5H81qDvW4_0_5000,0,0,helicopter,train,v1s
6GD0dWvfDc4,6GD0dWvfDc4_3000_8000,0,3,horse,test,v1s
6GGNDnwFo9s,6GGNDnwFo9s_5000_10000,0,5,horse,train,v1s
6GkCMrZGlAY,6GkCMrZGlAY_2000_7000,0,2,woman,train,v1s
6GnMT_OECyM,6GnMT_OECyM_0_5000,0,0,violin,train,v1s
6goK0XQpOl8,6goK0XQpOl8_0_5000,0,0,cat,val,v1s
6GoWuxmiXRc,6GoWuxmiXRc_0_5000,0,0,bird,train,v1s
6h3aNoV_ob8,6h3aNoV_ob8_0_5000,0,0,violin,train,v1s
6hL8HNIGdcY,6hL8HNIGdcY_2000_7000,0,2,car,train,v1s
6hlkMqrLWEg,6hlkMqrLWEg_0_5000,0,0,bird,train,v1s
6hsxQ-SR16s,6hsxQ-SR16s_0_5000,0,0,lion,train,v1s
6hT_Pj7qGhQ,6hT_Pj7qGhQ_0_10000,0,0,woman_violin,train,v2
6hvB_vTvVao,6hvB_vTvVao_0_5000,0,0,man,test,v1s
6hvwzpRF-bw,6hvwzpRF-bw_0_5000,0,0,marimba,test,v1s
6HWtm7CtF4g,6HWtm7CtF4g_0_5000,0,0,violin,train,v1s
