vid,uid,s_min,s_sec,a_obj,split,label
0meOlo03O3g_2,0meOlo03O3g_2,0,0,piano,seen_train,v1m
wfkdedUW-dk,wfkdedUW-dk_138000_148000,2,18,tractor,seen_train,v2
dW2utwg9oOg,dW2utwg9oOg_270000_280000,4,30,guitar_parrot,seen_train,v2
WIsAikMs3tM,WIsAikMs3tM_68000_78000,1,8,gun,seen_train,v2
CejjwUCcZTI,CejjwUCcZTI_148000_158000,2,28,accordion_violin,seen_train,v2
59nvQ4oddok,59nvQ4oddok_35000_45000,0,35,sorna,seen_train,v2
gK3rU2rqagE,gK3rU2rqagE_20000_30000,0,20,man,seen_train,v2
xxoFZkWwsvA,xxoFZkWwsvA_450000_460000,7,30,cat,seen_train,v2
oaYIWYXFMqY,oaYIWYXFMqY_318000_328000,5,18,handpan_guitar_drum,seen_train,v2
y5_FCDnJNGg,y5_FCDnJNGg_36000_46000,0,36,woman_guitar,seen_train,v2
9scT0XNxmVw,9scT0XNxmVw_10000_20000,0,10,woman,seen_train,v2
F1dDgBNd6zs,F1dDgBNd6zs_26000_36000,0,26,trombone,seen_train,v2
6xzc5Y-78-s,6xzc5Y-78-s_100000_110000,1,40,vacuum-cleaner,seen_train,v2
F1x1ck3OySg,F1x1ck3OySg_150000_160000,2,30,flute_guitar,seen_train,v2
4l7Uw-o-RC4,4l7Uw-o-RC4_42000_52000,0,42,parrot,seen_train,v2
MwOB_YKRwHM,MwOB_YKRwHM_1000_11000,0,1,car,seen_train,v2
PDhRwjqN83U,PDhRwjqN83U_85000_95000,1,25,drum_guitar_violin,seen_train,v2
dTA2yN4TK3s,dTA2yN4TK3s_40000_50000,0,40,flute_piano_clarinet,seen_train,v2
-QLfr-nYbPA,-QLfr-nYbPA_200000_210000,3,20,guitar,seen_train,v2
kiC159weN4o,kiC159weN4o_50000_60000,0,50,flute_guitar,seen_train,v2
ZR3vnlhJuSE,ZR3vnlhJuSE_101000_111000,1,41,drum_guitar,seen_train,v2
4EMHsIJLk3c,4EMHsIJLk3c_120000_130000,2,0,gun,seen_train,v2
OnoNITE-CLc,OnoNITE-CLc_117000_127000,1,57,missile-rocket,seen_train,v2
hpvawJIOY58,hpvawJIOY58_140000_150000,2,20,flute_piano,seen_train,v2
wfkdedUW-dk,wfkdedUW-dk_5000_15000,0,5,tractor,seen_train,v2
AGE-Seobelg,AGE-Seobelg_0_10000,0,0,flute_piano,seen_train,v2
7oKjW1OIjuw,7oKjW1OIjuw_180000_190000,3,0,man,seen_train,v2
omLqVgNlt48,omLqVgNlt48_143000_153000,2,23,train,seen_train,v2
1YEjEZRpxLU,1YEjEZRpxLU_80000_90000,1,20,man,seen_train,v2
levy7BktI4M,levy7BktI4M_0_10000,0,0,trumpet,seen_train,v2
n_w9ua7Vg-0,n_w9ua7Vg-0_272000_282000,4,32,off-the-screen,seen_train,v2
6WUjWMuoEhM,6WUjWMuoEhM_10000_20000,0,10,hair-dryer,seen_train,v2
ychyVrSUHwo,ychyVrSUHwo_260000_270000,4,20,woman,seen_train,v2
GIQgFyZFBh4,GIQgFyZFBh4_10000_20000,0,10,cello_violin,seen_train,v2
0IjSLXRYL08,0IjSLXRYL08_60000_70000,1,0,keyboard,seen_train,v2
1hoqgyCNlZY,1hoqgyCNlZY_147000_157000,2,27,man,seen_train,v2
RCA1Hjf6nuc,RCA1Hjf6nuc_300000_310000,5,0,piano_erhu,seen_train,v2
9xp46AwF9BY,9xp46AwF9BY_38000_48000,0,38,piano_violin,seen_train,v2
q6Vwbg3SOSc,q6Vwbg3SOSc_535000_545000,8,55,gun_man,seen_train,v2
igZPDYrWGuQ,igZPDYrWGuQ_165000_175000,2,45,woman_guitar,seen_train,v2
ZsmeuC38nkw,ZsmeuC38nkw_0_10000,0,0,guitar,seen_train,v2
aZenX0O9A7A,aZenX0O9A7A_30000_40000,0,30,guitar,seen_train,v2
872Lwp3MOro,872Lwp3MOro_6000_16000,0,6,hair-dryer,seen_train,v2
IOQ7SKga8aU,IOQ7SKga8aU_200000_210000,3,20,man,seen_train,v2
dDZDnj6vQSo,dDZDnj6vQSo_10000_20000,0,10,piano_guitar,seen_train,v2
O_udia5NhXo,O_udia5NhXo_18000_28000,0,18,tractor,seen_train,v2
e-Gj65cEGZY,e-Gj65cEGZY_180000_190000,3,0,flute_violin,seen_train,v2
Um82Xw7oCkc,Um82Xw7oCkc_28000_38000,0,28,wolf_man,seen_train,v2
ewQLi4UXW3M,ewQLi4UXW3M_145000_155000,2,25,man,seen_train,v2
DNDb8eRMrSY,DNDb8eRMrSY_10000_20000,0,10,ukulele,seen_train,v2
2D43gPo7CzY,2D43gPo7CzY_30000_40000,0,30,tractor,seen_train,v2
i3Zq4ITxIp4,i3Zq4ITxIp4_0_10000,0,0,piano,seen_train,v2
RYTEikiB21c,RYTEikiB21c_460000_470000,7,40,airplane,seen_train,v2
KXvmc3dLn3E,KXvmc3dLn3E_543000_553000,9,3,tractor,seen_train,v2
dlWTDbZEC08,dlWTDbZEC08_13000_23000,0,13,duck,seen_train,v2
o1bZB4fKv2U_0,o1bZB4fKv2U_0,0,0,guitar_man,seen_train,v1m
CNNb34fs-mU,CNNb34fs-mU_70000_80000,1,10,duck,seen_train,v2
ko1VohZk9zo,ko1VohZk9zo_0_10000,0,0,woman,seen_train,v2
xzxGfB9dilk,xzxGfB9dilk_115000_125000,1,55,handpan,seen_train,v2
o1mLNJDVLQA,o1mLNJDVLQA_70000_80000,1,10,man,seen_train,v2
AR4sM3KhjLg,AR4sM3KhjLg_2000_12000,0,2,pig,seen_train,v2
12RpcFI5lmY,12RpcFI5lmY_7000_17000,0,7,airplane,seen_train,v2
gK3rU2rqagE,gK3rU2rqagE_40000_50000,0,40,man,seen_train,v2
VZTsdI-hbpw,VZTsdI-hbpw_438000_448000,7,18,woman_keyboard,seen_train,v2
Y7gRJOkZV-g,Y7gRJOkZV-g_970000_980000,16,10,utv_man,seen_train,v2
V-JvwN3_ASI,V-JvwN3_ASI_135000_145000,2,15,man,seen_train,v2
y7EDuJf2ksQ,y7EDuJf2ksQ_14000_24000,0,14,piano_guitar_violin,seen_train,v2
-1HyqEM_VwM,-1HyqEM_VwM_210000_220000,3,30,piano,seen_train,v2
I0nWlEHJEZs,I0nWlEHJEZs_240000_250000,4,0,piano_cello,seen_train,v2
2MP5Ov_H4Go,2MP5Ov_H4Go_174000_184000,2,54,cat,seen_train,v2
YSEFq1mQBbg,YSEFq1mQBbg_120000_130000,2,0,marimba,seen_train,v2
JlMeXmoMEEM,JlMeXmoMEEM_35000_45000,0,35,flute_ukulele,seen_train,v2
qbpzeMEPjlo,qbpzeMEPjlo_133000_143000,2,13,tank,seen_train,v2
IWlf9M8IPe0,IWlf9M8IPe0_18000_28000,0,18,piano,seen_train,v2
KslOilg-qeQ,KslOilg-qeQ_10000_20000,0,10,piano_violin,seen_train,v2
gAf1QWvKNRE,gAf1QWvKNRE_262000_272000,4,22,man_gun,seen_train,v2
CmtGLf7a_XM,CmtGLf7a_XM_82000_92000,1,22,piano_guitar,seen_train,v2
coimtgYRHYM,coimtgYRHYM_488000_498000,8,8,drum_guitar,seen_train,v2
8mjr3AzE11s,8mjr3AzE11s_108000_118000,1,48,guitar_pipa,seen_train,v2
9nJeq5Sb7sk,9nJeq5Sb7sk_402000_412000,6,42,boat,seen_train,v2
CKQQIkz052U,CKQQIkz052U_10000_20000,0,10,keyboard,seen_train,v2
45oaGY3mzlQ,45oaGY3mzlQ_117000_127000,1,57,guitar_cello_violin,seen_train,v2
8RAGgYu2LlE,8RAGgYu2LlE_17000_27000,0,17,wolf,seen_train,v2
z2hBLuh8CPw,z2hBLuh8CPw_18000_28000,0,18,piano_trombone,seen_train,v2
fGdoGXqgwAI,fGdoGXqgwAI_570000_580000,9,30,piano_cello,seen_train,v2
_rZxY2-Iwtk,_rZxY2-Iwtk_180000_190000,3,0,cat,seen_train,v2
5jJenKOKA_Y,5jJenKOKA_Y_60000_70000,1,0,train,seen_train,v2
JVisbfiw-SU,JVisbfiw-SU_985000_995000,16,25,utv,seen_train,v2
VPCpYu-6VVo,VPCpYu-6VVo_40000_50000,0,40,lion,seen_train,v2
NnGIUtlTJ_Y_0,NnGIUtlTJ_Y_0,0,0,cat,seen_train,v1m
Zk82KCdD9qI,Zk82KCdD9qI_0_10000,0,0,cat,seen_train,v2
C49K0cvhXks,C49K0cvhXks_65000_75000,1,5,sorna,seen_train,v2
fQSZjLw8jVQ,fQSZjLw8jVQ_343000_353000,5,43,tank,seen_train,v2
Kd42SbTQv2U_15,Kd42SbTQv2U_15,0,0,man_dog,seen_train,v1m
2t-yerzJeYw,2t-yerzJeYw_3000_13000,0,3,wolf,seen_train,v2
hFaYsjeVv-k,hFaYsjeVv-k_8000_18000,0,8,flute_piano,seen_train,v2
NDq6ZtDNvVY,NDq6ZtDNvVY_150000_160000,2,30,handpan,seen_train,v2
7pEu6_bG0Kc,7pEu6_bG0Kc_410000_420000,6,50,boat,seen_train,v2
UtBQrBLsTQY_2,UtBQrBLsTQY_2,0,0,woman_bird,seen_train,v1m
k-QdTpIp5m0,k-QdTpIp5m0_279000_289000,4,39,missile-rocket,seen_train,v2
D4xsq2eXvrc,D4xsq2eXvrc_12000_22000,0,12,ukulele,seen_train,v2
UGBmR9j334s,UGBmR9j334s_5000_15000,0,5,woman_guitar_man_violin,seen_train,v2
woqWkA4j8y0,woqWkA4j8y0_134000_144000,2,14,train,seen_train,v2
Xs9R_DjOq1A,Xs9R_DjOq1A_210000_220000,3,30,handpan,seen_train,v2
q2D3IClUbYA,q2D3IClUbYA_18000_28000,0,18,sorna,seen_train,v2
d6dnXzfwgKc,d6dnXzfwgKc_90000_100000,1,30,marimba,seen_train,v2
iraIcpDRLK0,iraIcpDRLK0_622000_632000,10,22,woman_guitar_man,seen_train,v2
OHWcm4v4KsQ,OHWcm4v4KsQ_54000_64000,0,54,flute_trumpet,seen_train,v2
atkiN9vlt80,atkiN9vlt80_30000_40000,0,30,frying-food,seen_train,v2
7P50BF-U4m0,7P50BF-U4m0_150000_160000,2,30,saw_tractor,seen_train,v2
rfCUcG6QMwk,rfCUcG6QMwk_305000_315000,5,5,tuba_piano,seen_train,v2
qETkXMJJqpE,qETkXMJJqpE_20000_30000,0,20,guitar,seen_train,v2
KlGA4xlXjHg,KlGA4xlXjHg_160000_170000,2,40,woman,seen_train,v2
3s9nCBkOg5U,3s9nCBkOg5U_480000_490000,8,0,sheep_horse,seen_train,v2
wIN3POOlmeM,wIN3POOlmeM_741000_751000,12,21,man,seen_train,v2
08DFgv1nRSg,08DFgv1nRSg_20000_30000,0,20,airplane,seen_train,v2
fwyReIZJz5w,fwyReIZJz5w_619000_629000,10,19,saw,seen_train,v2
CNTHkqnYEN0,CNTHkqnYEN0_112000_122000,1,52,woman_man_ukulele,seen_train,v2
33uv_ql2iZc,33uv_ql2iZc_60000_70000,1,0,erhu,seen_train,v2
1XIFc7TomzI,1XIFc7TomzI_35000_45000,0,35,horse,seen_train,v2
An7jwguqRN4,An7jwguqRN4_2000_12000,0,2,accordion,seen_train,v2
FzwtRoDcDDk,FzwtRoDcDDk_22000_32000,0,22,wolf,seen_train,v2
wF1ddDtLFyE,wF1ddDtLFyE_10000_20000,0,10,guitar,seen_train,v2
fZzlE056YEw,fZzlE056YEw_20000_30000,0,20,hair-dryer,seen_train,v2
e9SrAgHZcbg,e9SrAgHZcbg_7000_17000,0,7,drum_piano_guitar,seen_train,v2
J9YTBy6ewbI,J9YTBy6ewbI_30000_40000,0,30,frying-food,seen_train,v2
G7JnEZ7K10M,G7JnEZ7K10M_8000_18000,0,8,woman_guitar,seen_train,v2
q55U5YVo-8g,q55U5YVo-8g_0_10000,0,0,tabla_piano_man,seen_train,v2
Kd2P8uMUoTU,Kd2P8uMUoTU_70000_80000,1,10,keyboard,seen_train,v2
hp5l2Gnt2_I,hp5l2Gnt2_I_77000_87000,1,17,goose,seen_train,v2
CtajDX5eOQU,CtajDX5eOQU_633000_643000,10,33,accordion_drum_guitar,seen_train,v2
wfkdedUW-dk,wfkdedUW-dk_50000_60000,0,50,tractor,seen_train,v2
A2z7EicbHcU,A2z7EicbHcU_8000_18000,0,8,harmonica,seen_train,v2
ZsmeuC38nkw,ZsmeuC38nkw_40000_50000,0,40,guitar,seen_train,v2
MDyjY3uiWp0,MDyjY3uiWp0_405000_415000,6,45,saw,seen_train,v2
-_OdoUNwgvc,-_OdoUNwgvc_41000_51000,0,41,trombone,seen_train,v2
bhDqxWQUIXg_1,bhDqxWQUIXg_1,0,0,tabla,seen_train,v1m
KTmVSiN4vTc,KTmVSiN4vTc_3000_13000,0,3,hair-dryer,seen_train,v2
FIhVf0y5SP4,FIhVf0y5SP4_100000_110000,1,40,harmonica_guitar,seen_train,v2
gdGCtzN6_YY,gdGCtzN6_YY_10000_20000,0,10,flute,seen_train,v2
LYRJXfjtQJk,LYRJXfjtQJk_270000_280000,4,30,bird_man,seen_train,v2
xgOpYuklV5U,xgOpYuklV5U_116000_126000,1,56,drum_guitar_violin,seen_train,v2
bt-c3LsmWeE,bt-c3LsmWeE_60000_70000,1,0,bird,seen_train,v2
I_kxmHFX40w_1,I_kxmHFX40w_1,0,0,guitar_woman,seen_train,v1m
ywQ2MTeIai8,ywQ2MTeIai8_560000_570000,9,20,man,seen_train,v2
2MP5Ov_H4Go,2MP5Ov_H4Go_276000_286000,4,36,cat,seen_train,v2
JXlgmoBDgj0,JXlgmoBDgj0_153000_163000,2,33,handpan,seen_train,v2
BZyTr2Pku2A_1,BZyTr2Pku2A_1,0,0,guitar_piano,seen_train,v1m
7QDJL9c9qTI,7QDJL9c9qTI_130000_140000,2,10,horse,seen_train,v2
6RxxHz-7eEQ,6RxxHz-7eEQ_3362000_3372000,56,2,duck_goose,seen_train,v2
B8Y9XsgRTco,B8Y9XsgRTco_320000_330000,5,20,bassoon_clarinet,seen_train,v2
cupqcZEZdy4,cupqcZEZdy4_135000_145000,2,15,harmonica_guitar,seen_train,v2
HWLF7BRTiE4,HWLF7BRTiE4_20000_30000,0,20,woman_guitar,seen_train,v2
PcdKAvd51l0,PcdKAvd51l0_385000_395000,6,25,tractor,seen_train,v2
i0w3CPQB9EE,i0w3CPQB9EE_0_10000,0,0,tuba_trumpet_man,seen_train,v2
iSBtK1T10Ew,iSBtK1T10Ew_1652000_1662000,27,32,piano_saxophone_violin,seen_train,v2
DtH5pDjc0Cg_2,DtH5pDjc0Cg_2,0,0,man,seen_train,v1m
1-Y--s0EaUY,1-Y--s0EaUY_100000_110000,1,40,violin,seen_train,v2
JtrthXXmKgA,JtrthXXmKgA_10000_20000,0,10,pipa,seen_train,v2
ZEDvxmeBMqg,ZEDvxmeBMqg_472000_482000,7,52,saw_man,seen_train,v2
A7N2Japi3-A,A7N2Japi3-A_405000_415000,6,45,dog_man,seen_train,v2
iSBtK1T10Ew,iSBtK1T10Ew_681000_691000,11,21,piano_clarinet,seen_train,v2
eUPIZHSpPes,eUPIZHSpPes_53000_63000,0,53,woman_guitar,seen_train,v2
4suwyU3FfQg,4suwyU3FfQg_20000_30000,0,20,vacuum-cleaner,seen_train,v2
E8zQtjE2Q0M,E8zQtjE2Q0M_260000_270000,4,20,handpan,seen_train,v2
rq3kiUXVp1c,rq3kiUXVp1c_10000_20000,0,10,piano,seen_train,v2
HoW3fYcshBQ,HoW3fYcshBQ_26000_36000,0,26,piano_trombone,seen_train,v2
g5FVJveyyVM,g5FVJveyyVM_30000_40000,0,30,lion,seen_train,v2
gL8zlvF6e5c_0,gL8zlvF6e5c_0,0,0,violin_guitar,seen_train,v1m
FTqJzg71UFg,FTqJzg71UFg_15000_25000,0,15,guitar_man,seen_train,v2
_QymbafXKF8,_QymbafXKF8_10000_20000,0,10,bassoon,seen_train,v2
BiW7gLpDzdE,BiW7gLpDzdE_61000_71000,1,1,pipa,seen_train,v2
9NFQmlc1cpg,9NFQmlc1cpg_3190000_3200000,53,10,woman_pipa,seen_train,v2
gXYYLY6SvUo,gXYYLY6SvUo_168000_178000,2,48,guitar,seen_train,v2
URZyjoh9lbc,URZyjoh9lbc_560000_570000,9,20,woman,seen_train,v2
FTssimnblfo,FTssimnblfo_5000_15000,0,5,guitar,seen_train,v2
Bq_d0kJRs4k,Bq_d0kJRs4k_149000_159000,2,29,dog_hair-dryer,seen_train,v2
KDIqNJtSK8Q,KDIqNJtSK8Q_5000_15000,0,5,harmonica_guitar,seen_train,v2
-iPvFoDVJLM,-iPvFoDVJLM_182000_192000,3,2,man,seen_train,v2
UKhFnMjo4zk,UKhFnMjo4zk_45000_55000,0,45,guitar,seen_train,v2
141YCPtUMTs,141YCPtUMTs_152000_162000,2,32,woman_guitar,seen_train,v2
bWykYjBhy7E,bWykYjBhy7E_40000_50000,0,40,woman_guitar,seen_train,v2
gkXu6uOmgCo,gkXu6uOmgCo_12000_22000,0,12,hair-dryer,seen_train,v2
ahFf_i2uqb8,ahFf_i2uqb8_11000_21000,0,11,erhu,seen_train,v2
izh4_B0XmNA,izh4_B0XmNA_35000_45000,0,35,airplane,seen_train,v2
XghEYA-edZA,XghEYA-edZA_60000_70000,1,0,bassoon,seen_train,v2
-1IQfWwrPbc,-1IQfWwrPbc_243000_253000,4,3,frying-food_man,seen_train,v2
BgwkTHmraPQ,BgwkTHmraPQ_17000_27000,0,17,tractor,seen_train,v2
5C7OCirNAe4,5C7OCirNAe4_246000_256000,4,6,motorcycle,seen_train,v2
YChcBwxEDPU,YChcBwxEDPU_0_10000,0,0,man,seen_train,v2
QnVzn-1mESU,QnVzn-1mESU_157000_167000,2,37,wolf,seen_train,v2
ZSs-4dWO6Xo,ZSs-4dWO6Xo_45000_55000,0,45,man,seen_train,v2
vlny-m0SIiw_2,vlny-m0SIiw_2,0,0,guitar,seen_train,v1m
AqV04KDV7Sc,AqV04KDV7Sc_125000_135000,2,5,trumpet,seen_train,v2
1CuDA0JtTv0,1CuDA0JtTv0_92000_102000,1,32,flute_woman_guitar,seen_train,v2
fwyReIZJz5w,fwyReIZJz5w_197000_207000,3,17,saw,seen_train,v2
1vDLHyYCPhk,1vDLHyYCPhk_161000_171000,2,41,vacuum-cleaner,seen_train,v2
eH2dLVNTdOo,eH2dLVNTdOo_90000_100000,1,30,woman,seen_train,v2
iraIcpDRLK0,iraIcpDRLK0_610000_620000,10,10,woman_guitar_man,seen_train,v2
D5LEHkIb3pI,D5LEHkIb3pI_30000_40000,0,30,frying-food,seen_train,v2
ELt6A2MeO2E,ELt6A2MeO2E_27000_37000,0,27,lion,seen_train,v2
572D_4G9cos,572D_4G9cos_150000_160000,2,30,vacuum-cleaner,seen_train,v2
I72zK8BfSRw,I72zK8BfSRw_11000_21000,0,11,tractor,seen_train,v2
iSBtK1T10Ew,iSBtK1T10Ew_1500000_1510000,25,0,piano_bassoon,seen_train,v2
p-QWbJMZUhY,p-QWbJMZUhY_600000_610000,10,0,piano,seen_train,v2
3gbLFB-r9Fs,3gbLFB-r9Fs_1210000_1220000,20,10,motorcycle,seen_train,v2
ui55_BsUBw8,ui55_BsUBw8_18000_28000,0,18,drum,seen_train,v2
mqB05HNR03g,mqB05HNR03g_390000_400000,6,30,woman,seen_train,v2
1GJiliDvXhk,1GJiliDvXhk_116000_126000,1,56,man_pipa,seen_train,v2
s2jrXY8rGVw,s2jrXY8rGVw_28000_38000,0,28,harmonica,seen_train,v2
gmGm774wJCw,gmGm774wJCw_60000_70000,1,0,erhu_violin,seen_train,v2
tTeOn3Y45Pc,tTeOn3Y45Pc_72000_82000,1,12,train,seen_train,v2
JOsUmqgasDY,JOsUmqgasDY_1000_11000,0,1,tuba_trombone,seen_train,v2
iSCRTCxtkJo,iSCRTCxtkJo_3000_13000,0,3,frying-food,seen_train,v2
r2n19HkFPbU,r2n19HkFPbU_88000_98000,1,28,sorna,seen_train,v2
rfAU7FNjncw,rfAU7FNjncw_148000_158000,2,28,tabla_sitar,seen_train,v2
rGLGyIODamk_5,rGLGyIODamk_5,0,0,man,seen_train,v1m
D9iDARHSO6M,D9iDARHSO6M_5000_15000,0,5,guitar,seen_train,v2
Ypv8iR-Qnnc,Ypv8iR-Qnnc_50000_60000,0,50,erhu,seen_train,v2
HkkaoyrOVG0,HkkaoyrOVG0_27000_37000,0,27,bird,seen_train,v2
qpJL0HSlsZk,qpJL0HSlsZk_213000_223000,3,33,piano_cello_violin,seen_train,v2
5mj2JhPAUBg,5mj2JhPAUBg_180000_190000,3,0,handpan,seen_train,v2
tk9XNkHJvxg,tk9XNkHJvxg_14000_24000,0,14,trombone,seen_train,v2
1zhMhCmVCP0,1zhMhCmVCP0_140000_150000,2,20,piano,seen_train,v2
EMTM6gxHUUA,EMTM6gxHUUA_132000_142000,2,12,boat,seen_train,v2
u08vcLB3550,u08vcLB3550_95000_105000,1,35,woman,seen_train,v2
nT0PHpAlvys,nT0PHpAlvys_40000_50000,0,40,mower,seen_train,v2
WjyvwX_nZ6Y_0,WjyvwX_nZ6Y_0,0,0,man_woman,seen_train,v1m
oaYIWYXFMqY,oaYIWYXFMqY_344000_354000,5,44,flute_handpan_guitar,seen_train,v2
WcGSZaGBjZA,WcGSZaGBjZA_24000_34000,0,24,guitar,seen_train,v2
99k-EAMBuM8,99k-EAMBuM8_14000_24000,0,14,duck,seen_train,v2
uh3r1HTUOuI,uh3r1HTUOuI_160000_170000,2,40,guitar_man,seen_train,v2
fSdR8U3VkWU,fSdR8U3VkWU_1470000_1480000,24,30,woman,seen_train,v2
iSBtK1T10Ew,iSBtK1T10Ew_79000_89000,1,19,piano,seen_train,v2
gYZfIvd25_8,gYZfIvd25_8_0_10000,0,0,man,seen_train,v2
oRSCL3149fI,oRSCL3149fI_0_10000,0,0,piano_clarinet,seen_train,v2
gguIMtLyPVg,gguIMtLyPVg_78000_88000,1,18,woman_guitar,seen_train,v2
UHc7dQm5BFY_1,UHc7dQm5BFY_1,0,0,man,seen_train,v1m
tZbh1cwwfv0,tZbh1cwwfv0_20000_30000,0,20,piano_bassoon,seen_train,v2
-9-Jylm9GiA,-9-Jylm9GiA_980000_990000,16,20,horse,seen_train,v2
Jr6-HSztZXg,Jr6-HSztZXg,0,0,bird,seen_train,v1m
qcJ0WMd601c,qcJ0WMd601c_0_10000,0,0,man,seen_train,v2
F3KWGQfJ2HM,F3KWGQfJ2HM_26000_36000,0,26,tuba_piano,seen_train,v2
dW2utwg9oOg,dW2utwg9oOg_113000_123000,1,53,parrot,seen_train,v2
CNNb34fs-mU,CNNb34fs-mU_50000_60000,0,50,duck,seen_train,v2
EaiDrFP_eX4,EaiDrFP_eX4_61000_71000,1,1,cello_saxophone_drum_piano_trumpet,seen_train,v2
3reZWQ2oiyE,3reZWQ2oiyE_26000_36000,0,26,guitar_man,seen_train,v2
vseDrZTeRaw,vseDrZTeRaw_454000_464000,7,34,tractor,seen_train,v2
knyFO_pPda4,knyFO_pPda4_10000_20000,0,10,hair-dryer,seen_train,v2
kOLHBZTl9fQ_1,kOLHBZTl9fQ_1,0,0,tabla,seen_train,v1m
EY-5f2jhtXc,EY-5f2jhtXc_20000_30000,0,20,guitar,seen_train,v2
Sw2AEw090jQ,Sw2AEw090jQ_1000_11000,0,1,marimba,seen_train,v2
O09RyqZLDU0,O09RyqZLDU0_25000_35000,0,25,erhu,seen_train,v2
Dd1QzfH7zKs,Dd1QzfH7zKs_1000_11000,0,1,bird,seen_train,v2
IOQ7SKga8aU,IOQ7SKga8aU_920000_930000,15,20,man,seen_train,v2
oaYIWYXFMqY,oaYIWYXFMqY_285000_295000,4,45,flute_handpan_guitar,seen_train,v2
rcBikjdVSyQ,rcBikjdVSyQ_2207000_2217000,36,47,trombone_cello_saxophone_drum_piano,seen_train,v2
ZcQhoLppb-k,ZcQhoLppb-k_5000_15000,0,5,airplane,seen_train,v2
SFBdkBTesiE,SFBdkBTesiE_210000_220000,3,30,man,seen_train,v2
4yx7AdsRAOs,4yx7AdsRAOs_0_10000,0,0,frying-food,seen_train,v2
pNTHepz5-kA,pNTHepz5-kA_24000_34000,0,24,tractor,seen_train,v2
VB04EcXxzXc,VB04EcXxzXc_10000_20000,0,10,drum,seen_train,v2
8Fi5I0ZXREc,8Fi5I0ZXREc_151000_161000,2,31,clarinet_cello_violin,seen_train,v2
4aCyzLNfW2M,4aCyzLNfW2M_10000_20000,0,10,guitar,seen_train,v2
ll25PVVU75c,ll25PVVU75c_10000_20000,0,10,car,seen_train,v2
jj_lM1f36NQ,jj_lM1f36NQ_60000_70000,1,0,airplane,seen_train,v2
ALNERD02GSA,ALNERD02GSA_120000_130000,2,0,vacuum-cleaner,seen_train,v2
HAIisN4LbOs,HAIisN4LbOs_91000_101000,1,31,piano_clarinet,seen_train,v2
HTCdCjA3r8w,HTCdCjA3r8w_350000_360000,5,50,saw,seen_train,v2
coimtgYRHYM,coimtgYRHYM_675000_685000,11,15,drum_guitar_man,seen_train,v2
TyugB5gNwCo,TyugB5gNwCo_6000_16000,0,6,piano_guitar,seen_train,v2
TeLISCmZ_w4_4,TeLISCmZ_w4_4,0,0,piano_man,seen_train,v1m
16roby7HLrA,16roby7HLrA_40000_50000,0,40,keyboard,seen_train,v2
g2BmMHs7ME0,g2BmMHs7ME0_3000_13000,0,3,erhu,seen_train,v2
j2WS4QifkXE,j2WS4QifkXE_1385000_1395000,23,5,piano_cello,seen_train,v2
igZPDYrWGuQ,igZPDYrWGuQ_23000_33000,0,23,woman_guitar,seen_train,v2
ES8W6op_N98,ES8W6op_N98_556000_566000,9,16,tank,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_4550000_4560000,75,50,accordion_guitar_man,seen_train,v2
u08vcLB3550,u08vcLB3550_77000_87000,1,17,woman,seen_train,v2
wQsCHZhKlX8,wQsCHZhKlX8_305000_315000,5,5,tabla_sitar,seen_train,v2
VMSPk34FcCY,VMSPk34FcCY_20000_30000,0,20,woman_piano,seen_train,v2
eAzfhxcAICs,eAzfhxcAICs_70000_80000,1,10,man_goose,seen_train,v2
AtiFAfTm2HA,AtiFAfTm2HA_50000_60000,0,50,handpan,seen_train,v2
ZnjuJyf1oCk,ZnjuJyf1oCk_67000_77000,1,7,drum_cello_sitar,seen_train,v2
Jv2KuP0hdFU,Jv2KuP0hdFU_40000_50000,0,40,guitar,seen_train,v2
7pEu6_bG0Kc,7pEu6_bG0Kc_123000_133000,2,3,boat,seen_train,v2
BFR4_A4Ia1s,BFR4_A4Ia1s_439000_449000,7,19,clipper,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_6790000_6800000,113,10,accordion_guitar,seen_train,v2
dFoGPhpDU3k,dFoGPhpDU3k_211000_221000,3,31,flute_bassoon_clarinet,seen_train,v2
cpdkpKvSgTE,cpdkpKvSgTE_59000_69000,0,59,elephant,seen_train,v2
7-I_bth-7qk_0,7-I_bth-7qk_0,0,0,guitar_woman,seen_train,v1m
2fBeTyXzDPI,2fBeTyXzDPI_104000_114000,1,44,boat,seen_train,v2
-RdYRbblnyU,-RdYRbblnyU_10000_20000,0,10,piano_clarinet,seen_train,v2
1ISgr-2qdK0,1ISgr-2qdK0_1000_11000,0,1,marimba,seen_train,v2
cupqcZEZdy4,cupqcZEZdy4_17000_27000,0,17,harmonica_guitar,seen_train,v2
8cGUDi8c7a4,8cGUDi8c7a4_7000_17000,0,7,drum_guitar,seen_train,v2
2jza_R_oSuw,2jza_R_oSuw_96000_106000,1,36,truck,seen_train,v2
yAlJ39kOfno,yAlJ39kOfno_115000_125000,1,55,trombone,seen_train,v2
5WxaOgYxicc,5WxaOgYxicc_51000_61000,0,51,utv,seen_train,v2
kmZcOCGxb2Y,kmZcOCGxb2Y_50000_60000,0,50,truck_car,seen_train,v2
HkkaoyrOVG0,HkkaoyrOVG0_82000_92000,1,22,bird,seen_train,v2
